row, course, years_open, diss_doce_year, tese_doce_year, peri_doce_year, weight_a1, weight_a2, weight_b1, weight_b2, weight_b3, weight_b4, weight_b5, weight_c, weight_nc, qual_doce_year, conf_doce_year, livr_doce_year, capi_doce_year,arti_doce_year,has_phd,is_academic,level
23,admin_ciencontabeis_tur,3.0,3.0,0.0,1.33333333333,0.9,8.25,6.0,2.7,3.3,1.0,2.4,1.12,0.19,0.0,3.66666666667,0.0,0.0,0.0,false,true,quatro
24,admin_ciencontabeis_tur,3.0,1.0,0.0,0.666666666667,0.0,0.75,1.2,3.15,3.6,1.5,0.6,0.77,0.0,0.0,4.33333333333,0.0,0.0,0.0,false,true,quatro
25,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,1.33333333333,2.7,5.25,9.0,10.8,7.2,4.0,1.1,1.68,0.07,0.0,5.0,0.0,0.0,0.333333333333,true,true,cinco
26,admin_ciencontabeis_tur,3.0,1.0,0.0,1.0,5.4,9.75,9.0,10.35,6.6,3.25,1.0,1.05,0.03,0.0,3.33333333333,0.0,0.0,0.0,false,true,quatro
27,admin_ciencontabeis_tur,3.0,1.0,0.0,1.33333333333,0.0,4.5,9.6,9.45,4.5,2.75,1.2,0.84,0.17,0.0,6.0,0.0,0.0,0.333333333333,true,true,quatro
28,admin_ciencontabeis_tur,3.0,0.0,0.0,1.66666666667,0.0,1.5,8.4,3.6,5.1,2.75,0.3,0.77,0.06,0.0,4.33333333333,0.0,0.0,0.0,false,true,quatro
29,admin_ciencontabeis_tur,3.0,1.0,0.0,1.33333333333,0.0,1.5,4.8,4.5,4.2,1.75,0.8,0.42,0.06,0.0,3.66666666667,0.0,0.0,0.0,false,true,quatro
30,admin_ciencontabeis_tur,3.0,2.0,0.0,1.33333333333,0.0,9.75,12.0,6.3,3.9,1.75,0.3,0.49,0.12,0.0,3.33333333333,0.0,0.0,0.0,true,true,quatro
31,admin_ciencontabeis_tur,3.0,0.0,0.0,1.33333333333,9.0,12.0,21.0,11.25,3.9,2.25,1.5,0.84,0.14,0.0,3.66666666667,0.0,0.0,0.0,false,true,quatro
32,admin_ciencontabeis_tur,3.0,1.0,0.0,1.33333333333,0.0,0.0,1.8,2.25,4.5,4.75,0.7,0.49,0.09,0.0,3.66666666667,0.0,0.0,0.0,false,true,quatro
33,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,0.666666666667,0.9,3.0,4.2,4.05,2.4,2.75,0.3,0.14,0.03,0.0,3.0,0.0,0.0,0.0,true,true,quatro
34,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,1.66666666667,1.8,8.25,11.4,4.95,9.0,5.25,0.9,1.54,0.15,0.0,4.66666666667,0.0,0.0,0.0,true,true,quatro
35,admin_ciencontabeis_tur,3.0,1.0,0.0,2.33333333333,2.7,0.75,3.6,4.95,5.7,5.0,1.1,1.54,0.05,0.0,9.66666666667,0.0,0.0,0.333333333333,false,true,quatro
36,admin_ciencontabeis_tur,3.0,1.0,0.0,1.66666666667,0.0,2.25,3.0,5.4,5.1,3.25,1.9,0.28,0.03,0.0,6.0,0.0,0.0,0.0,false,true,quatro
37,admin_ciencontabeis_tur,3.0,2.0,0.0,1.33333333333,0.9,2.25,4.8,1.35,6.9,3.0,0.8,1.26,0.14,0.0,4.66666666667,0.0,0.0,0.0,true,true,quatro
38,admin_ciencontabeis_tur,3.0,2.66666666667,0.0,1.0,0.9,3.0,2.4,0.0,1.8,1.25,1.1,1.26,0.04,0.0,5.0,0.0,0.0,0.0,false,true,quatro
39,admin_ciencontabeis_tur,3.0,1.66666666667,0.0,0.666666666667,0.0,0.0,1.8,2.7,4.2,0.75,0.1,0.21,0.0,0.0,3.33333333333,0.0,0.0,0.0,false,true,quatro
40,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,1.33333333333,0.9,6.0,7.2,5.85,3.6,2.0,0.3,0.21,0.02,0.0,4.33333333333,0.0,0.0,0.0,false,true,quatro
41,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,0.333333333333,0.9,0.75,5.4,0.9,0.9,0.5,0.1,0.14,0.06,0.0,2.33333333333,0.0,0.0,0.0,false,true,quatro
42,admin_ciencontabeis_tur,3.0,1.66666666667,0.0,0.666666666667,1.8,3.75,1.8,2.25,1.5,1.0,0.3,0.84,0.07,0.0,2.33333333333,0.0,0.0,0.0,false,true,quatro
43,admin_ciencontabeis_tur,3.0,2.0,0.0,1.66666666667,0.0,1.5,7.8,3.6,3.9,1.75,0.5,1.05,0.09,0.0,4.0,0.0,0.0,0.0,false,true,quatro
44,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,1.0,0.0,4.5,4.2,4.95,5.1,2.25,1.0,0.98,0.05,0.0,4.0,0.0,0.0,0.0,true,true,quatro
45,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,1.33333333333,0.0,7.5,12.6,4.5,3.3,1.0,0.7,0.56,0.01,0.0,3.0,0.0,0.0,0.0,true,true,quatro
46,admin_ciencontabeis_tur,3.0,0.0,0.0,1.33333333333,0.0,0.75,4.2,4.05,6.0,1.25,0.2,0.28,0.02,0.0,2.66666666667,0.0,0.0,0.0,false,true,quatro
47,admin_ciencontabeis_tur,3.0,1.0,0.0,1.0,0.0,3.0,3.6,4.5,6.0,1.75,1.2,1.05,0.06,0.0,3.0,0.0,0.0,0.0,false,true,quatro
48,admin_ciencontabeis_tur,3.0,1.0,0.0,1.0,0.9,4.5,9.6,9.45,3.0,0.75,1.1,1.54,0.08,0.0,3.0,0.0,0.0,0.333333333333,false,true,quatro
49,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,1.33333333333,0.0,5.25,7.8,5.4,2.7,1.25,1.0,0.42,0.05,0.0,3.66666666667,0.0,0.0,0.333333333333,false,true,quatro
50,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.4,0.56,0.05,0.0,1.0,0.0,0.0,0.0,false,true,tres
51,admin_ciencontabeis_tur,3.0,0.0,0.0,0.0,2.7,1.5,1.2,0.9,0.3,0.25,0.1,0.14,0.03,0.0,0.333333333333,0.0,0.0,0.0,false,true,tres
52,admin_ciencontabeis_tur,3.0,3.0,0.0,1.0,0.0,3.75,9.0,4.95,3.3,1.0,0.6,0.42,0.09,0.0,4.0,0.0,0.0,0.0,false,true,tres
53,admin_ciencontabeis_tur,3.0,3.0,0.0,0.0,0.0,0.75,0.6,0.45,0.3,0.5,0.0,0.07,0.03,0.0,1.0,0.0,0.0,0.0,false,true,tres
54,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,2.0,3.6,5.25,10.2,9.0,6.3,0.75,0.2,0.7,0.01,0.0,5.33333333333,0.0,0.0,0.333333333333,false,true,tres
55,admin_ciencontabeis_tur,3.0,2.0,0.0,1.0,5.4,1.5,3.6,2.7,5.7,3.0,0.5,0.7,0.08,0.0,2.33333333333,0.0,0.0,0.0,true,true,tres
56,admin_ciencontabeis_tur,3.0,0.0,0.0,1.0,9.9,6.0,5.4,3.15,0.3,0.25,0.0,0.42,0.13,0.0,2.33333333333,0.0,0.0,0.0,false,true,tres
57,admin_ciencontabeis_tur,3.0,2.0,0.0,1.0,0.9,1.5,4.2,3.15,2.4,1.25,0.4,0.77,0.08,0.0,5.66666666667,0.0,0.0,0.0,false,true,tres
58,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,1.0,0.0,0.0,0.0,2.7,2.1,1.5,1.6,1.68,0.02,0.0,6.0,0.0,0.0,0.0,false,true,tres
59,admin_ciencontabeis_tur,3.0,1.0,0.0,0.666666666667,0.0,0.75,1.2,2.7,2.1,1.0,1.3,0.7,0.09,0.0,5.33333333333,0.0,0.0,0.0,false,true,tres
60,admin_ciencontabeis_tur,3.0,1.0,0.0,0.333333333333,0.0,0.0,3.0,1.8,0.6,1.75,0.3,0.91,0.02,0.0,4.33333333333,0.0,0.0,0.0,false,true,tres
61,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.333333333333,0.0,0.75,3.0,0.0,2.1,1.5,0.2,0.35,0.11,0.0,2.0,0.0,0.0,0.0,false,true,tres
62,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,1.0,0.0,0.75,1.8,3.15,2.7,1.0,0.4,0.7,0.04,0.0,4.33333333333,0.0,0.0,0.0,false,true,tres
63,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.666666666667,0.0,0.75,1.8,2.7,1.2,3.25,0.2,0.7,0.01,0.0,4.0,0.0,0.0,0.0,false,true,tres
64,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,1.33333333333,1.8,0.75,1.8,2.7,3.0,3.25,0.9,0.21,0.02,0.0,2.33333333333,0.0,0.0,0.0,false,true,tres
65,admin_ciencontabeis_tur,3.0,0.0,0.0,0.333333333333,0.0,0.75,1.8,1.8,0.6,1.5,0.1,0.28,0.02,0.0,2.66666666667,0.0,0.0,0.0,false,true,tres
66,admin_ciencontabeis_tur,3.0,0.0,0.0,0.0,0.0,3.0,1.2,2.7,1.2,0.0,0.0,0.07,0.03,0.0,1.0,0.0,0.0,0.0,false,true,tres
67,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.0,0.0,3.0,1.2,2.7,1.2,0.0,0.0,0.07,0.02,0.0,1.0,0.0,0.0,0.0,false,true,tres
68,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,0.333333333333,0.0,0.0,4.2,1.8,0.6,0.0,0.1,0.07,0.01,0.0,3.66666666667,0.0,0.0,0.0,false,true,tres
69,admin_ciencontabeis_tur,3.0,0.0,0.0,0.666666666667,0.0,0.0,3.6,0.9,1.8,0.75,0.2,0.91,0.02,0.0,2.66666666667,0.0,0.0,0.0,false,true,tres
70,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,1.0,0.9,2.25,3.6,1.8,5.7,2.25,0.5,0.49,0.03,0.0,3.33333333333,0.0,0.0,0.0,false,true,tres
71,admin_ciencontabeis_tur,3.0,1.0,0.0,0.666666666667,0.0,0.0,1.8,0.0,3.3,1.75,0.3,0.98,0.06,0.0,7.33333333333,0.0,0.0,0.0,false,true,tres
72,admin_ciencontabeis_tur,3.0,0.0,0.0,0.333333333333,0.0,0.0,2.4,1.35,0.6,1.0,0.0,0.07,0.01,0.0,1.66666666667,0.0,0.0,0.0,false,true,tres
73,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.333333333333,0.0,0.75,0.6,2.25,2.1,2.0,0.5,0.14,0.03,0.0,2.33333333333,0.0,0.0,0.0,false,true,tres
74,admin_ciencontabeis_tur,3.0,1.66666666667,0.0,0.333333333333,0.0,0.75,1.2,2.25,2.1,2.0,0.8,0.77,0.11,0.0,3.66666666667,0.0,0.0,0.0,false,true,tres
75,admin_ciencontabeis_tur,3.0,1.0,0.0,1.0,0.0,0.0,3.6,3.6,3.3,1.75,0.5,0.77,0.01,0.0,3.66666666667,0.0,0.0,0.0,false,true,tres
76,admin_ciencontabeis_tur,3.0,1.0,0.0,1.33333333333,0.0,6.0,3.0,2.25,1.8,2.0,0.6,0.28,0.11,0.0,2.33333333333,0.0,0.0,0.0,false,true,tres
77,admin_ciencontabeis_tur,3.0,2.33333333333,0.0,0.333333333333,0.0,0.0,2.4,0.9,0.3,0.75,0.5,0.56,0.01,0.0,1.66666666667,0.0,0.0,0.0,false,true,tres
78,admin_ciencontabeis_tur,3.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.1,0.0,0.04,0.0,0.333333333333,0.0,0.0,0.0,false,true,tres
79,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,0.333333333333,0.9,2.25,2.4,3.15,1.5,0.25,0.1,0.14,0.07,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
80,admin_ciencontabeis_tur,3.0,0.333333333333,0.0,0.0,0.0,1.5,0.0,0.45,0.0,0.0,0.2,0.28,0.05,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
81,admin_ciencontabeis_tur,3.0,1.33333333333,0.0,0.333333333333,0.0,0.0,2.4,2.25,1.5,0.5,0.2,0.21,0.01,0.0,2.66666666667,0.0,0.0,0.0,false,true,tres
82,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.333333333333,0.0,1.5,1.8,0.9,1.5,0.75,0.4,0.7,0.04,0.0,2.33333333333,0.0,0.0,0.0,false,true,tres
83,admin_ciencontabeis_tur,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.75,0.2,0.35,0.05,0.0,3.33333333333,0.0,0.0,0.0,false,true,tres
84,admin_ciencontabeis_tur,3.0,0.0,0.0,1.0,0.0,2.25,4.8,2.25,3.0,2.5,0.2,0.56,0.03,0.0,2.0,0.0,0.0,0.0,false,true,tres
85,admin_ciencontabeis_tur,3.0,0.666666666667,0.0,0.333333333333,0.0,0.0,3.6,0.0,2.1,0.5,0.2,0.07,0.02,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
86,antropologia_arqueologia,3.0,0.666666666667,0.0,2.0,20.7,3.75,24.0,4.05,2.1,7.25,0.9,0.14,0.16,0.0,1.33333333333,0.333333333333,0.0,0.0,true,true,sete
87,antropologia_arqueologia,3.0,0.333333333333,0.333333333333,1.0,14.4,3.75,1.8,5.4,3.0,0.75,1.1,0.07,0.06,0.0,1.0,0.0,0.0,0.0,true,true,seis
88,antropologia_arqueologia,3.0,0.666666666667,0.333333333333,2.0,3.6,5.25,37.2,8.55,2.7,2.25,0.8,0.07,0.13,0.0,1.33333333333,0.0,0.0,0.333333333333,true,true,cinco
89,antropologia_arqueologia,3.0,0.666666666667,0.0,0.666666666667,2.7,3.0,4.8,1.35,3.0,3.0,0.7,0.14,0.08,0.0,3.33333333333,0.0,0.0,0.0,true,true,quatro
90,antropologia_arqueologia,3.0,0.333333333333,0.0,1.0,0.0,3.0,9.6,4.5,0.3,7.25,0.0,0.07,0.12,0.0,1.33333333333,0.0,0.0,0.0,true,true,quatro
91,antropologia_arqueologia,3.0,0.333333333333,0.0,1.0,6.3,9.0,2.4,4.95,0.0,0.0,0.3,0.07,0.05,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,false,true,quatro
92,antropologia_arqueologia,3.0,0.0,0.0,1.0,8.1,0.75,3.6,0.9,0.6,3.0,0.3,0.21,0.09,0.0,2.0,0.333333333333,0.0,0.0,true,true,quatro
93,antropologia_arqueologia,3.0,0.333333333333,0.0,0.333333333333,1.8,3.75,1.8,0.9,1.2,0.5,0.6,0.0,0.03,0.0,1.0,0.0,0.0,0.0,false,true,tres
94,antropologia_arqueologia,3.0,0.333333333333,0.0,0.333333333333,0.9,0.0,0.6,0.45,0.9,1.75,0.0,0.07,0.02,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
95,arquitetura_urbanismo,3.0,0.666666666667,0.333333333333,0.333333333333,2.7,3.0,33.6,14.85,3.3,4.75,2.1,0.07,0.33,0.0,1.0,0.0,0.0,0.0,true,true,seis
96,arquitetura_urbanismo,3.0,0.666666666667,0.0,1.0,1.8,5.25,12.6,1.8,0.6,3.25,0.4,0.0,0.05,0.0,3.0,0.0,0.0,0.0,true,true,cinco
97,arquitetura_urbanismo,3.0,1.0,0.333333333333,1.0,0.0,2.25,4.8,11.7,5.1,1.5,0.4,0.21,0.18,0.0,3.0,0.0,0.0,0.333333333333,true,true,cinco
98,arquitetura_urbanismo,3.0,1.0,0.0,1.0,0.0,0.75,17.4,1.35,0.0,1.75,1.5,0.49,0.15,0.0,6.0,0.0,0.0,0.0,true,true,cinco
99,arquitetura_urbanismo,3.0,1.0,0.333333333333,1.0,1.8,3.75,8.4,8.55,3.0,1.25,0.8,0.07,0.14,0.0,4.0,0.0,0.0,0.333333333333,true,true,cinco
100,arquitetura_urbanismo,3.0,0.333333333333,0.0,0.0,0.0,0.0,1.2,0.45,0.3,0.5,0.1,0.0,0.02,0.0,3.0,0.0,0.0,0.0,false,true,quatro
101,arquitetura_urbanismo,3.0,1.0,0.0,0.333333333333,0.0,0.0,3.0,3.15,0.3,0.5,1.0,0.0,0.03,0.0,4.33333333333,0.0,0.0,0.0,false,true,quatro
102,arquitetura_urbanismo,3.0,1.0,0.0,0.0,2.7,0.0,0.0,0.9,0.0,1.0,0.1,0.0,0.04,0.0,5.33333333333,0.0,0.0,0.0,false,true,quatro
103,arquitetura_urbanismo,3.0,0.666666666667,0.0,0.666666666667,0.0,0.75,3.0,2.7,0.3,0.5,0.1,0.0,0.06,0.0,5.66666666667,0.0,0.0,0.0,false,true,quatro
104,arquitetura_urbanismo,3.0,0.333333333333,0.0,0.333333333333,1.8,3.0,0.6,0.0,0.0,4.75,0.2,0.0,0.08,0.0,2.0,0.0,0.0,0.0,false,true,quatro
105,arquitetura_urbanismo,3.0,0.666666666667,0.0,0.333333333333,0.0,2.25,1.8,0.9,0.3,1.0,0.4,0.0,0.09,0.0,4.0,0.0,0.0,0.0,true,true,quatro
106,arquitetura_urbanismo,3.0,1.33333333333,0.0,0.666666666667,5.4,0.0,3.6,4.5,1.2,1.5,0.1,0.0,0.03,0.0,3.33333333333,0.0,0.0,0.0,false,true,quatro
107,arquitetura_urbanismo,3.0,1.33333333333,0.0,0.666666666667,0.0,0.0,2.4,13.5,0.6,1.25,1.0,0.28,0.14,0.0,2.66666666667,0.0,0.0,0.333333333333,true,true,quatro
108,arquitetura_urbanismo,3.0,1.0,0.0,0.666666666667,0.0,3.75,10.2,0.9,3.6,0.5,0.5,0.21,0.2,0.0,6.33333333333,0.0,0.0,0.0,true,true,quatro
109,arquitetura_urbanismo,3.0,0.0,0.0,0.333333333333,0.0,0.75,3.0,0.0,0.6,0.75,0.2,0.0,0.06,0.0,1.0,0.0,0.0,0.0,false,true,tres
110,arquitetura_urbanismo,3.0,0.0,0.0,0.333333333333,0.9,0.0,1.2,0.0,0.0,0.5,0.8,0.0,0.01,0.0,1.33333333333,0.0,0.0,0.0,false,true,tres
111,arquitetura_urbanismo,3.0,0.333333333333,0.0,0.333333333333,0.9,0.0,0.6,0.45,0.3,1.5,0.3,0.07,0.12,0.0,6.0,0.0,0.0,0.0,false,true,tres
112,arquitetura_urbanismo,3.0,0.666666666667,0.0,0.0,0.0,0.75,0.0,0.9,0.3,0.0,0.4,0.14,0.03,0.0,1.66666666667,0.0,0.0,0.0,false,true,tres
113,arquitetura_urbanismo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.25,0.1,0.0,0.05,0.0,2.0,0.0,0.0,0.0,false,true,tres
114,arquitetura_urbanismo,3.0,0.333333333333,0.0,1.0,0.0,0.0,4.8,0.45,0.0,2.25,1.9,0.0,0.04,0.0,1.0,0.0,0.0,0.0,false,true,tres
115,artes_musica,3.0,0.666666666667,0.333333333333,0.666666666667,0.0,25.5,1.2,1.8,0.9,1.5,0.2,0.21,0.02,0.0,1.66666666667,0.0,0.333333333333,0.0,true,true,seis
116,artes_musica,3.0,0.666666666667,0.333333333333,0.333333333333,0.9,15.0,1.2,0.0,0.3,0.0,1.5,0.35,0.2,0.0,1.0,0.0,0.0,0.0,true,true,seis
117,artes_musica,3.0,1.0,0.333333333333,0.333333333333,0.0,5.25,1.2,0.9,1.5,1.75,0.7,0.07,0.74,0.0,0.666666666667,0.0,0.0,0.0,true,true,cinco
118,artes_musica,3.0,0.333333333333,0.333333333333,2.0,1.8,1.5,20.4,0.45,2.7,0.5,6.4,0.0,0.08,0.0,1.0,0.0,0.0,0.0,true,true,cinco
119,artes_musica,3.0,0.666666666667,0.0,0.333333333333,0.0,18.0,0.6,3.15,0.0,0.5,0.3,0.21,0.06,0.0,0.333333333333,0.0,0.333333333333,0.0,true,true,cinco
120,artes_musica,3.0,0.666666666667,0.0,1.0,0.0,0.0,0.6,1.35,3.0,0.0,3.7,0.07,0.03,0.0,1.33333333333,0.0,0.0,0.0,false,true,quatro
121,artes_musica,3.0,0.666666666667,0.333333333333,0.0,0.0,0.75,1.2,0.0,2.4,0.25,0.0,0.07,0.0,0.0,1.33333333333,0.0,0.0,0.0,true,true,quatro
122,artes_musica,3.0,1.33333333333,0.0,0.333333333333,0.0,0.0,0.0,4.95,0.0,0.75,0.6,0.49,0.03,0.0,6.33333333333,0.0,0.0,0.333333333333,false,true,quatro
123,artes_musica,3.0,1.0,0.0,0.333333333333,0.0,6.0,4.8,0.45,0.9,0.0,0.5,0.28,0.12,0.0,1.0,0.0,0.0,0.0,false,true,quatro
124,artes_musica,3.0,0.333333333333,0.0,0.0,0.0,0.75,5.4,0.0,0.0,0.0,0.4,0.0,0.03,0.0,0.666666666667,0.0,0.0,0.0,false,true,quatro
125,artes_musica,3.0,0.666666666667,0.0,0.666666666667,1.8,1.5,1.8,0.9,2.1,0.0,1.1,0.07,0.07,0.0,3.33333333333,0.0,0.0,0.0,false,true,quatro
126,artes_musica,3.0,0.333333333333,0.0,0.0,0.9,0.75,0.0,0.45,0.0,0.5,0.3,0.0,0.04,0.0,1.33333333333,0.0,0.0,0.0,true,true,quatro
127,artes_musica,3.0,1.33333333333,0.0,0.0,0.9,0.0,0.6,0.45,0.9,1.5,0.4,0.35,0.06,0.0,1.0,0.0,0.0,0.0,false,true,quatro
128,artes_musica,3.0,1.33333333333,0.0,0.666666666667,0.0,3.0,4.8,0.9,0.3,0.25,0.8,0.07,0.04,0.0,2.0,0.0,0.0,0.0,true,true,quatro
129,artes_musica,3.0,0.333333333333,0.0,0.0,0.9,0.75,5.4,0.45,2.1,0.25,0.3,0.07,0.06,0.0,0.666666666667,0.0,0.0,0.0,true,true,quatro
130,artes_musica,3.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.1,0.07,0.03,0.0,2.66666666667,0.0,0.0,0.0,false,true,tres
131,artes_musica,3.0,0.666666666667,0.0,0.666666666667,0.0,4.5,0.6,1.35,0.6,4.0,1.8,0.35,0.07,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
132,artes_musica,3.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,1.35,0.3,0.25,0.2,0.56,0.01,0.0,1.66666666667,0.0,0.0,0.0,false,true,tres
133,artes_musica,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.45,0.3,0.25,0.0,0.0,0.01,0.0,0.333333333333,0.0,0.0,0.0,false,true,tres
134,artes_musica,3.0,0.666666666667,0.0,0.666666666667,0.0,0.75,0.0,1.8,0.0,0.25,1.0,0.0,0.03,0.0,1.66666666667,0.0,0.0,0.0,false,true,tres
135,artes_musica,3.0,0.666666666667,0.0,0.0,0.0,0.75,0.0,0.45,0.9,0.0,0.2,0.07,0.04,0.0,0.666666666667,0.0,0.0,0.0,false,true,tres
136,artes_musica,3.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.45,0.6,0.0,1.1,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,false,true,tres
